region_pair,arch,tunnel,workload,loss_pct,n_runs,connect_max_ms_mean,connect_max_ms_stdev,connect_mean_ms_mean,connect_mean_ms_stdev,connect_min_ms_mean,connect_min_ms_stdev,connect_sd_ms_mean,connect_sd_ms_stdev,cpu_pct_mean_mean,cpu_pct_mean_stdev,goodput_tcp_mbps_mean,goodput_tcp_mbps_stdev,goodput_udp_mbps_mean,goodput_udp_mbps_stdev,h2load_done_mean,h2load_done_stdev,h2load_errored_mean,h2load_errored_stdev,h2load_failed_mean,h2load_failed_stdev,h2load_succeeded_mean,h2load_succeeded_stdev,h2load_total_mean,h2load_total_stdev,http_2xx_mean,http_2xx_stdev,http_4xx_mean,http_4xx_stdev,http_5xx_mean,http_5xx_stdev,http_success_pct_mean,http_success_pct_stdev,n_curl_attempts_mean,n_curl_attempts_stdev,n_curl_ok_mean,n_curl_ok_stdev,observed_loss_pct_mean,observed_loss_pct_stdev,req_max_ms_mean,req_max_ms_stdev,req_mean_ms_mean,req_mean_ms_stdev,req_min_ms_mean,req_min_ms_stdev,req_per_sec_mean,req_per_sec_stdev,req_sd_ms_mean,req_sd_ms_stdev,retrans_count_mean,retrans_count_stdev,rtt_max_ms_mean,rtt_max_ms_stdev,rtt_mdev_ms_mean,rtt_mdev_ms_stdev,rtt_mean_ms_mean,rtt_mean_ms_stdev,rtt_min_ms_mean,rtt_min_ms_stdev,rx_bytes_delta_mean,rx_bytes_delta_stdev,ttfb_max_ms_mean,ttfb_max_ms_stdev,ttfb_mean_ms_mean,ttfb_mean_ms_stdev,ttfb_min_ms_mean,ttfb_min_ms_stdev,ttfb_p50_ms_mean,ttfb_p50_ms_stdev,ttfb_p95_ms_mean,ttfb_p95_ms_stdev,ttfb_p99_ms_mean,ttfb_p99_ms_stdev,ttfb_sd_ms_mean,ttfb_sd_ms_stdev,tx_bytes_delta_mean,tx_bytes_delta_stdev,anomaly_count
MAX-x64,x86_64,wireguard-tcp-fast,web-mix,20.0,3,496.653,1.16,484.797,1.404,471.16,0.692,7.517,0.782,16.128,1.012,,,,,5000,0.0,0,0.0,5000,0.0,0,0.0,5000,0.0,0,0.0,5000,0.0,0,0.0,0.0,0.0,,,,,,,522.66,94.118,238.577,5.83,233.733,0.012,1602.917,48.248,18.313,12.347,,,,,,,,,,,0,0.0,746.047,24.476,730.163,15.885,707.23,2.049,,,,,,,11.57,6.262,0,0.0,25
MAX-x64,x86_64,wireguard-udp,long-transfer,0.0,3,,,,,,,,,39.289,1.488,209.173,35.688,976.296,3.411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,20455541.333,2537424.0,,,,,,,,,,,,,,,10374844010.667,253369504.227,0
MAX-x64,x86_64,wireguard-udp,long-transfer,0.5,3,,,,,,,,,37.277,2.817,7.074,0.441,970.817,1.319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,1732096,128736.106,,,,,,,,,,,,,,,8587404922.667,2377050.379,0
MAX-x64,x86_64,wireguard-udp,long-transfer,1.0,3,,,,,,,,,37.143,1.719,4.021,0.288,966.659,2.836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,969525.333,147059.927,,,,,,,,,,,,,,,8511520909.333,3421757.504,0
MAX-x64,x86_64,wireguard-udp,long-transfer,2.0,3,,,,,,,,,35.378,0.17,2.356,0.145,951.982,8.921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,635482.667,43404.566,,,,,,,,,,,,,,,8410474358.667,2426343.569,0
MAX-x64,x86_64,wireguard-udp,long-transfer,3.0,3,,,,,,,,,24.367,20.345,1.776,0.122,946.957,2.894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,483909.333,13693.736,,,,,,,,,,,,,,,5551528277.333,4792797714.013,0
MAX-x64,x86_64,wireguard-udp,long-transfer,5.0,3,,,,,,,,,36.063,1.908,1.12,0.061,928.742,1.495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,351904,41608.361,,,,,,,,,,,,,,,8141121097.333,736137.44,0
MAX-x64,x86_64,wireguard-udp,long-transfer,10.0,3,,,,,,,,,24.049,20.121,0.684,0.082,881.705,6.718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,240192,13117.28,,,,,,,,,,,,,,,5141646793.333,4447724511.596,0
MAX-x64,x86_64,wireguard-udp,long-transfer,20.0,3,,,,,,,,,23.339,19.711,0.322,0.031,787.231,2.481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,138788,11758.85,,,,,,,,,,,,,,,4566127797.333,3951724229.744,0
MAX-x64,x86_64,wireguard-udp,short-transfer,0.0,3,,,,,,,,,1.11,0.04,,,,,,,,,,,,,,,,,,,,,100.0,0.0,600,0.0,600,0.0,,,,,,,,,0.72,0.019,,,,,,,,,,,,,239313113.333,2499.054,,,,,,,685.931,0.111,913.814,0.065,949.128,35.101,,,9851332,134002.842,0
MAX-x64,x86_64,wireguard-udp,short-transfer,0.5,3,,,,,,,,,11.039,2.152,,,,,,,,,,,,,,,,,,,,,100.0,0.0,600,0.0,600,0.0,,,,,,,,,0.708,0.005,,,,,,,,,,,,,239309394.667,3740.914,,,,,,,696.635,0.28,928.849,0.805,1212.208,174.665,,,10053858.667,155262.828,0
MAX-x64,x86_64,wireguard-udp,short-transfer,1.0,3,,,,,,,,,10.15,4.147,,,,,,,,,,,,,,,,,,,,,100.0,0.0,600,0.0,600,0.0,,,,,,,,,0.706,0.0,,,,,,,,,,,,,239307744,2196.0,,,,,,,697.542,1.282,952.542,31.021,1480.539,137.872,,,10225570.667,77627.892,0
MAX-x64,x86_64,wireguard-udp,short-transfer,2.0,3,,,,,,,,,1.218,0.203,,,,,,,,,,,,,,,,,,,,,100.0,0.0,600,0.0,600,0.0,,,,,,,,,0.661,0.006,,,,,,,,,,,,,239319593.333,3018.239,,,,,,,696.332,0.034,1312.133,133.328,1750.497,9.792,,,9550208,158450.416,0
MAX-x64,x86_64,wireguard-udp,short-transfer,3.0,3,,,,,,,,,1.143,0.107,,,,,,,,,,,,,,,,,,,,,100.0,0.0,600,0.0,600,0.0,,,,,,,,,0.645,0.009,,,,,,,,,,,,,239328525.333,3411.879,,,,,,,696.346,0.01,1500.499,171.549,1856.657,116.613,,,9349376,143796.635,0
MAX-x64,x86_64,wireguard-udp,short-transfer,5.0,3,,,,,,,,,1.18,0.204,,,,,,,,,,,,,,,,,,,,,100.0,0.0,600,0.0,600,0.0,,,,,,,,,0.621,0.003,,,,,,,,,,,,,239339684,2551.765,,,,,,,696.454,0.011,1727.045,8.369,2311.205,294.429,,,9303006.667,118171.931,0
MAX-x64,x86_64,wireguard-udp,short-transfer,10.0,3,,,,,,,,,1.112,0.176,,,,,,,,,,,,,,,,,,,,,100.0,0.0,600,0.0,600,0.0,,,,,,,,,0.558,0.013,,,,,,,,,,,,,239368728,4441.688,,,,,,,797.436,117.429,2148.642,194.004,3495.107,233.569,,,8971644,16262.306,0
MAX-x64,x86_64,wireguard-udp,short-transfer,20.0,3,,,,,,,,,0.981,0.136,,,,,,,,,,,,,,,,,,,,,100.0,0.0,600,0.0,600,0.0,,,,,,,,,0.425,0.014,,,,,,,,,,,,,239445498.667,9979.648,,,,,,,1299.735,122.557,3677.985,275.943,5715.103,835.947,,,8157061.333,47526.341,0
MAX-x64,x86_64,wireguard-udp,ssh-interactive,0.0,3,,,,,,,,,0.856,0.134,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,365.417,5.151,10.342,0.885,232.185,0.186,230.579,0.032,132132,103.923,,,,,,,,,,,,,,,132233.333,53.116,0
MAX-x64,x86_64,wireguard-udp,ssh-interactive,0.5,3,,,,,,,,,0.866,0.214,,,,,,,,,,,,,,,,,,,,,,,,,,,0.767,0.473,,,,,,,,,,,,,368.986,2.912,10.803,0.968,232.306,0.236,230.571,0.02,131214.667,751.237,,,,,,,,,,,,,,,131252,656.914,0
MAX-x64,x86_64,wireguard-udp,ssh-interactive,1.0,3,,,,,,,,,0.826,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,1.033,0.252,,,,,,,,,,,,,365.075,5.2,10.934,0.864,232.38,0.239,230.553,0.02,130809.333,246.587,,,,,,,,,,,,,,,130910.667,281.264,0
MAX-x64,x86_64,wireguard-udp,ssh-interactive,2.0,3,,,,,,,,,0.871,0.093,,,,,,,,,,,,,,,,,,,,,,,,,,,2.267,0.351,,,,,,,,,,,,,360.562,8.904,10.606,0.143,232.275,0.132,230.557,0.014,129230.667,538.209,,,,,,,,,,,,,,,129332,494.109,0
MAX-x64,x86_64,wireguard-udp,ssh-interactive,3.0,3,,,,,,,,,0.848,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,3.133,0.833,,,,,,,,,,,,,363.698,5.918,10.878,2.673,232.324,0.577,230.601,0.009,128121.333,965.255,,,,,,,,,,,,,,,128222.667,1014.332,0
MAX-x64,x86_64,wireguard-udp,ssh-interactive,5.0,3,,,,,,,,,0.843,0.123,,,,,,,,,,,,,,,,,,,,,,,,,,,4.733,0.252,,,,,,,,,,,,,359.096,10.426,10.216,2.759,232.275,0.621,230.55,0.038,126212,247.968,,,,,,,,,,,,,,,126238.667,370.088,0
MAX-x64,x86_64,wireguard-udp,ssh-interactive,10.0,3,,,,,,,,,0.819,0.131,,,,,,,,,,,,,,,,,,,,,,,,,,,9.533,0.208,,,,,,,,,,,,,348.048,3.555,9.67,1.302,232.159,0.352,230.569,0.038,120057.333,302.108,,,,,,,,,,,,,,,119966.667,357.957,0
MAX-x64,x86_64,wireguard-udp,ssh-interactive,20.0,3,,,,,,,,,0.881,0.196,,,,,,,,,,,,,,,,,,,,,,,,,,,19.1,1.058,,,,,,,,,,,,,367.948,0.396,12.805,1.094,232.704,0.343,230.572,0.025,107812,1250.581,,,,,,,,,,,,,,,107753.333,1375.211,0
MAX-x64,x86_64,wireguard-udp,web-mix,0.0,3,491.707,4.158,477.757,0.536,465.273,1.6,7.597,0.997,4.027,0.665,,,,,5000,0.0,0,0.0,5000,0.0,0,0.0,5000,0.0,0,0.0,5000,0.0,0,0.0,0.0,0.0,,,,,,,316.937,125.222,231.577,0.922,230.54,0.0,1738.407,66.397,3.737,2.921,,,,,,,,,,,1709062.667,7542.308,722.563,4.059,709.313,0.52,696.873,1.873,,,,,,,7.47,0.853,347130.667,23913.467,0
MAX-x64,x86_64,wireguard-udp,web-mix,0.5,3,1370.0,190.526,516.117,28.113,467.283,3.948,144.683,43.116,5.092,3.016,,,,,5000,0.0,0,0.0,5000,0.0,0,0.0,5000,0.0,0,0.0,5000,0.0,0,0.0,0.0,0.0,,,,,,,786.283,162.577,236.527,5.483,230.553,0.015,1358.8,70.904,33.57,14.117,,,,,,,,,,,1707970.667,31510.17,1600.0,190.526,780.02,83.505,746.1,84.664,,,,,,,137.467,39.317,345156,33707.41,0
MAX-x64,x86_64,wireguard-udp,web-mix,1.0,3,1363.333,193.477,553.19,67.645,513.033,82.791,144.713,72.907,4.728,3.481,,,,,5000,0.0,0,0.0,5000,0.0,0,0.0,5000,0.0,0,0.0,5000,0.0,0,0.0,0.0,0.0,,,,,,,1006.417,125.74,238.923,2.761,230.55,0.01,1263.367,143.716,56.083,5.597,,,,,,,,,,,1718229.333,27790.4,1593.333,193.477,796.02,64.515,744.58,83.127,,,,,,,155.45,73.553,343337.333,44563.995,0
MAX-x64,x86_64,wireguard-udp,web-mix,2.0,3,1596.667,531.445,539.513,35.159,469.843,7.016,211.067,77.225,4.442,2.163,,,,,5000,0.0,0,0.0,5000,0.0,0,0.0,5000,0.0,0,0.0,5000,0.0,0,0.0,0.0,0.0,,,,,,,1263.333,178.979,248.44,6.38,230.55,0.01,1147.533,69.064,85.557,9.886,,,,,,,,,,,1710524,4743.595,1926.667,523.864,817.963,84.787,749.13,78.526,,,,,,,221.343,65.228,324169.333,12280.196,0
MAX-x64,x86_64,wireguard-udp,web-mix,3.0,3,1503.333,345.012,521.66,19.945,466.157,0.716,195.29,53.337,2.516,0.13,,,,,5000,0.0,0,0.0,5000,0.0,0,0.0,5000,0.0,0,0.0,5000,0.0,0,0.0,0.0,0.0,,,,,,,1213.333,70.946,259.677,7.296,230.553,0.006,1158.62,94.035,108.217,10.779,,,,,,,,,,,1697908,17915.323,1733.333,345.012,814.74,96.592,699.017,1.509,,,,,,,213.41,57.736,332298.667,23299.408,0
MAX-x64,x86_64,wireguard-udp,web-mix,5.0,3,1510.0,20.0,605.457,52.043,466.47,1.975,256.643,42.971,4.051,2.215,,,,,5000,0.0,0,0.0,5000,0.0,0,0.0,5000,0.0,0,0.0,5000,0.0,0,0.0,0.0,0.0,,,,,,,1480.0,180.831,273.02,6.594,230.547,0.012,1093.503,109.026,144.65,21.601,,,,,,,,,,,1723382.667,11887.177,1740.0,20.0,874.837,44.865,699.26,1.919,,,,,,,265.15,39.444,354638.667,8033.773,0
MAX-x64,x86_64,wireguard-udp,web-mix,10.0,3,2623.333,500.233,688.857,86.432,468.713,4.393,491.867,79.713,5.003,2.658,,,,,5000,0.0,0,0.0,5000,0.0,0,0.0,5000,0.0,0,0.0,5000,0.0,0,0.0,0.0,0.0,,,,,,,3836.667,1305.08,314.783,5.789,230.553,0.006,709.763,129.752,250.19,33.597,,,,,,,,,,,1718314.667,18766.55,2853.333,500.233,1021.733,87.243,720.42,37.644,,,,,,,531.643,82.215,330798.667,12245.568,0
MAX-x64,x86_64,wireguard-udp,web-mix,20.0,3,3913.333,646.71,934.6,148.255,465.697,1.119,734.88,75.013,2.803,1.639,,,,,5000,0.0,0,0.0,5000,0.0,0,0.0,5000,0.0,0,0.0,5000,0.0,0,0.0,0.0,0.0,,,,,,,7246.667,3657.463,426.38,8.714,230.57,0.01,401.567,112.927,515.89,73.148,,,,,,,,,,,1715881.333,7477.427,7450.0,4138.405,1510.0,115.326,697.577,1.373,,,,,,,1202.853,455.115,290846.667,6968.391,0
MED-arm,arm64,wireguard-tcp-fast,long-transfer,0.0,3,,,,,,,,,,,1017.087,50.854,998.478,0.891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,3009.333,85.448,,,,,,,,,,,,,,,0,0.0,0
MED-arm,arm64,wireguard-tcp-fast,long-transfer,0.5,3,,,,,,,,,,,997.0,114.687,998.841,0.233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,3009.333,85.448,,,,,,,,,,,,,,,0,0.0,0
MED-arm,arm64,wireguard-tcp-fast,long-transfer,1.0,3,,,,,,,,,,,916.902,24.26,998.55,0.743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,2960,0.0,,,,,,,,,,,,,,,0,0.0,0
MED-arm,arm64,wireguard-tcp-fast,long-transfer,2.0,3,,,,,,,,,,,1056.135,69.485,998.946,0.236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,3009.333,85.448,,,,,,,,,,,,,,,0,0.0,0
MED-arm,arm64,wireguard-tcp-fast,long-transfer,3.0,3,,,,,,,,,,,964.83,96.352,998.861,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,3009.333,85.448,,,,,,,,,,,,,,,0,0.0,0
MED-arm,arm64,wireguard-tcp-fast,long-transfer,5.0,3,,,,,,,,,,,1022.212,76.113,998.838,0.317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,3009.333,85.448,,,,,,,,,,,,,,,0,0.0,0
MED-arm,arm64,wireguard-tcp-fast,long-transfer,10.0,3,,,,,,,,,,,1002.488,65.983,998.665,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,3009.333,85.448,,,,,,,,,,,,,,,0,0.0,0
MED-arm,arm64,wireguard-tcp-fast,long-transfer,20.0,3,,,,,,,,,,,1049.378,55.388,998.936,0.173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,3009.333,85.448,,,,,,,,,,,,,,,0,0.0,0
MED-arm,arm64,wireguard-tcp-fast,short-transfer,0.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,600,0.0,600,0.0,,,,,,,,,2.929,0.011,,,,,,,,,,,,,1914.667,2599.324,,,,,,,173.15,0.059,211.716,30.396,229.934,0.102,,,0,0.0,0
MED-arm,arm64,wireguard-tcp-fast,short-transfer,0.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,600,0.0,600,0.0,,,,,,,,,2.928,0.023,,,,,,,,,,,,,4834.667,308.087,,,,,,,172.967,0.077,211.797,29.65,229.679,0.084,,,0,0.0,0
MED-arm,arm64,wireguard-tcp-fast,short-transfer,1.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,600,0.0,600,0.0,,,,,,,,,2.917,0.035,,,,,,,,,,,,,4884,256.344,,,,,,,172.959,0.046,229.15,0.128,229.697,0.061,,,0,0.0,0
MED-arm,arm64,wireguard-tcp-fast,short-transfer,2.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,600,0.0,600,0.0,,,,,,,,,2.904,0.009,,,,,,,,,,,,,4933.333,226.074,,,,,,,173.012,0.063,229.329,0.022,229.831,0.208,,,0,0.0,0
MED-arm,arm64,wireguard-tcp-fast,short-transfer,3.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,600,0.0,600,0.0,,,,,,,,,2.846,0.029,,,,,,,,,,,,,5032,148.0,,,,,,,173.22,0.055,229.611,0.171,230.244,0.171,,,0,0.0,0
MED-arm,arm64,wireguard-tcp-fast,short-transfer,5.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,600,0.0,600,0.0,,,,,,,,,2.891,0.026,,,,,,,,,,,,,4834.667,170.896,,,,,,,173.137,0.117,229.155,0.177,229.884,0.376,,,0,0.0,0
MED-arm,arm64,wireguard-tcp-fast,short-transfer,10.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.173,1.433,588,20.785,583.333,28.868,,,,,,,,,2.283,0.642,,,,,,,,,,,,,3457.333,2785.245,,,,,,,185.6,0.029,240.294,9.913,246.608,0.203,,,0,0.0,0
MED-arm,arm64,wireguard-tcp-fast,short-transfer,20.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,600,0.0,600,0.0,,,,,,,,,2.84,0.038,,,,,,,,,,,,,4982.667,308.087,,,,,,,172.493,0.129,228.384,0.241,234.659,9.876,,,0,0.0,0
MED-arm,arm64,wireguard-tcp-fast,ssh-interactive,0.0,3,,,,,,,,,0.977,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,,,,,0,0.0,0
MED-arm,arm64,wireguard-tcp-fast,ssh-interactive,0.5,3,,,,,,,,,0.965,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,,,,,0,0.0,0
MED-arm,arm64,wireguard-tcp-fast,ssh-interactive,1.0,3,,,,,,,,,0.939,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,,,,,0,0.0,0
MED-arm,arm64,wireguard-tcp-fast,ssh-interactive,2.0,3,,,,,,,,,0.96,0.017,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,,,,,0,0.0,0
MED-arm,arm64,wireguard-tcp-fast,ssh-interactive,3.0,3,,,,,,,,,0.983,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,,,,,0,0.0,0
MED-arm,arm64,wireguard-tcp-fast,ssh-interactive,5.0,3,,,,,,,,,1.013,0.053,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,,,,,0,0.0,0
MED-arm,arm64,wireguard-tcp-fast,ssh-interactive,10.0,3,,,,,,,,,1.064,0.086,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,,,,,0,0.0,0
MED-arm,arm64,wireguard-tcp-fast,ssh-interactive,20.0,3,,,,,,,,,1.039,0.065,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,,,,,0,0.0,0
MED-arm,arm64,wireguard-tcp-fast,web-mix,0.0,3,141.38,1.33,128.47,0.558,116.593,0.62,7.457,0.146,,,,,,,5000,0.0,0,0.0,5000,0.0,0,0.0,5000,0.0,0,0.0,5000,0.0,0,0.0,0.0,0.0,,,,,,,94.063,31.605,56.393,0.032,56.107,0.006,6784.197,241.237,0.911,0.626,,,,,,,,,,,49.333,85.448,197.907,1.187,185.24,0.626,174.143,0.977,,,,,,,7.22,0.303,0,0.0,0
MED-arm,arm64,wireguard-tcp-fast,web-mix,0.5,3,148.687,5.757,131.107,1.07,116.617,1.839,9.043,1.494,,,,,,,5000,0.0,0,0.0,5000,0.0,0,0.0,5000,0.0,0,0.0,5000,0.0,0,0.0,0.0,0.0,,,,,,,96.393,30.873,56.553,0.142,56.1,0.02,6741.28,286.882,2.549,1.865,,,,,,,,,,,0,0.0,205.253,5.667,187.81,1.155,173.587,2.602,,,,,,,8.817,1.474,0,0.0,0
MED-arm,arm64,wireguard-tcp-fast,web-mix,1.0,3,143.603,6.12,128.947,1.663,116.727,0.828,8.267,1.637,,,,,,,5000,0.0,0,0.0,5000,0.0,0,0.0,5000,0.0,0,0.0,5000,0.0,0,0.0,0.0,0.0,,,,,,,113.237,0.645,56.477,0.015,56.1,0.017,6657.157,48.169,2.124,1.131,,,,,,,,,,,0,0.0,200.097,6.09,185.73,1.778,174.347,0.72,,,,,,,7.987,1.434,0,0.0,0
MED-arm,arm64,wireguard-tcp-fast,web-mix,2.0,3,150.0,11.59,131.953,4.212,116.257,1.103,10.047,4.179,,,,,,,5000,0.0,0,0.0,5000,0.0,0,0.0,5000,0.0,0,0.0,5000,0.0,0,0.0,0.0,0.0,,,,,,,112.65,0.06,56.463,0.083,56.107,0.006,6606.617,192.624,2.093,1.015,,,,,,,,,,,0,0.0,206.573,11.663,188.663,4.184,172.943,1.151,,,,,,,9.873,4.13,0,0.0,0
MED-arm,arm64,wireguard-tcp-fast,web-mix,3.0,3,144.32,5.853,129.083,1.348,116.393,0.794,8.303,1.633,,,,,,,5000,0.0,0,0.0,5000,0.0,0,0.0,5000,0.0,0,0.0,5000,0.0,0,0.0,0.0,0.0,,,,,,,57.643,0.826,56.38,0.052,56.107,0.006,7046.527,40.566,0.199,0.084,,,,,,,,,,,148,0.0,200.817,5.8,185.73,1.295,173.28,0.78,,,,,,,8.203,1.633,0,0.0,0
MED-arm,arm64,wireguard-tcp-fast,web-mix,5.0,3,141.807,3.053,127.927,0.332,115.817,0.367,7.83,0.71,,,,,,,5000,0.0,0,0.0,5000,0.0,0,0.0,5000,0.0,0,0.0,5000,0.0,0,0.0,0.0,0.0,,,,,,,94.5,31.619,56.533,0.179,56.12,0.0,6786.833,271.17,2.36,1.929,,,,,,,,,,,148,0.0,198.363,3.052,184.627,0.212,173.163,1.032,,,,,,,7.74,0.742,0,0.0,0
MED-arm,arm64,wireguard-tcp-fast,web-mix,10.0,3,143.973,4.762,129.913,1.992,117.67,0.414,7.673,0.924,,,,,,,5000,0.0,0,0.0,5000,0.0,0,0.0,5000,0.0,0,0.0,5000,0.0,0,0.0,0.0,0.0,,,,,,,94.75,32.744,56.577,0.236,56.117,0.012,6817.197,236.529,2.354,1.96,,,,,,,,,,,0,0.0,200.39,4.797,186.963,1.951,175.043,1.394,,,,,,,7.263,0.987,0,0.0,0
MED-arm,arm64,wireguard-tcp-fast,web-mix,20.0,3,144.613,0.591,129.647,1.504,116.16,0.853,7.947,0.345,,,,,,,5000,0.0,0,0.0,5000,0.0,0,0.0,5000,0.0,0,0.0,5000,0.0,0,0.0,0.0,0.0,,,,,,,77.813,35.14,56.47,0.251,56.11,0.01,6887.26,294.922,0.788,1.136,,,,,,,,,,,0,0.0,201.083,0.543,186.367,1.857,173.207,1.338,,,,,,,7.82,0.485,0,0.0,0
MED-arm,arm64,wireguard-udp,long-transfer,0.0,3,,,,,,,,,,,1161.48,16.542,997.976,1.055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,130395658.667,5144849.058,,,,,,,,,,,,,,,18381258181.333,187783993.111,0
MED-arm,arm64,wireguard-udp,long-transfer,0.5,3,,,,,,,,,,,14.605,2.775,994.335,0.057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,4996210.667,1678157.749,,,,,,,,,,,,,,,5842715086.667,4948444571.681,0
MED-arm,arm64,wireguard-udp,long-transfer,1.0,3,,,,,,,,,,,11.558,0.552,989.529,0.217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,3764010.667,218656.513,,,,,,,,,,,,,,,8607912230.667,18494811.04,0
MED-arm,arm64,wireguard-udp,long-transfer,2.0,3,,,,,,,,,,,7.49,0.228,979.8,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,2134845.333,146059.043,,,,,,,,,,,,,,,5659619128,4842542283.153,0
MED-arm,arm64,wireguard-udp,long-transfer,3.0,3,,,,,,,,,,,5.558,0.178,969.632,0.429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,1715958.667,96589.259,,,,,,,,,,,,,,,8351948798.667,847399.813,0
MED-arm,arm64,wireguard-udp,long-transfer,5.0,3,,,,,,,,,,,3.748,0.105,949.586,0.032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,1235770.667,12898.144,,,,,,,,,,,,,,,8163418830.667,668340.292,0
MED-arm,arm64,wireguard-udp,long-transfer,10.0,3,,,,,,,,,,,2.214,0.035,899.632,0.142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,823330.667,6997.39,,,,,,,,,,,,,,,5154047180,4446441559.071,0
MED-arm,arm64,wireguard-udp,long-transfer,20.0,3,,,,,,,,,,,0.982,0.052,794.005,1.433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,431068,29570.68,,,,,,,,,,,,,,,4572217842.667,3951701988.157,0
MED-arm,arm64,wireguard-udp,short-transfer,0.0,3,,,,,,,,,14.519,1.369,,,,,,,,,,,,,,,,,,,,,100.0,0.0,600,0.0,600,0.0,,,,,,,,,2.958,0.009,,,,,,,,,,,,,239322104,6252.496,,,,,,,172.255,0.069,228.581,0.381,230.518,0.895,,,10050705.333,158356.091,0
